127127,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,1273
2294,Austin Ash G,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,2294120000000000010000000
2294,Nicolas Hobbs G,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2294110000000000000000000
2294,Total,2,,82.5,33.0,14.5,9.5,3.0,15.5,44.6,79.7,32.6,,229428253301459530155446797326
4646,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,463
46,Omer Yurtseven C,2,24.0,18.5,13.5,1.5,0.0,1.5,4.0,73.7,81.8,0.0,,4622401851351500154073781800
46,James Akinjo G,2,28.0,12.5,2.0,6.0,2.0,0.0,2.0,39.1,100.0,44.4,,46228012520602000203911000444
46,Mac McClung G,2,21.0,11.0,2.5,1.5,1.5,0.0,1.5,36.8,100.0,25.0,,46221011025151500153681000250
46,Jagan Mosely G,2,24.0,10.0,3.0,3.0,1.5,0.5,1.0,100.0,66.7,100.0,,462240100303015051010006671000
46,Jamorko Pickett F,2,26.0,8.0,7.5,1.5,0.5,0.5,1.5,53.8,0.0,50.0,,46226080751505051553800500
46,Galen Alexander F,2,13.0,7.0,3.5,0.5,1.0,0.0,1.0,40.0,75.0,42.9,,462130703505100010400750429
46,Josh LeBlanc F,1,17.0,6.0,0.0,0.0,0.0,1.0,1.0,50.0,100.0,0.0,,461170600000001010500100000
46,Jahvon Blair G,2,15.0,4.5,2.0,1.5,0.0,0.0,2.0,25.0,66.7,14.3,,462150452015000020250667143
46,Myron Gardner F,2,8.5,4.0,3.0,0.0,0.0,0.5,0.0,37.5,100.0,0.0,,46285403000000500375100000
46,Terrell Allen G,2,16.0,3.5,2.5,1.0,0.5,0.0,1.0,37.5,50.0,0.0,,46216035251005001037550000
46,Qudus Wahab C,2,16.0,3.0,4.0,1.0,1.0,0.0,1.0,100.0,0.0,0.0,,46216030401010001010000000
46,Total,2,,85.0,47.5,17.5,8.0,3.5,16.0,48.8,78.0,37.2,,4628504751758035160488780372
305305,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,3053
305,Charlie Moore G,4,27.0,16.5,2.0,4.5,0.8,0.0,2.0,59.0,84.6,52.9,,30542701652045080020590846529
305,Paul Reed F,4,29.0,14.8,10.3,1.8,2.0,2.0,2.8,67.6,80.0,71.4,,305429014810318202028676800714
305,Jaylen Butz F,4,27.5,11.0,5.8,0.8,2.0,1.0,2.0,70.4,42.9,0.0,,3054275110580820102070442900
305,Markese Jacobs G,4,15.8,9.5,0.0,0.3,0.3,0.3,0.8,44.4,58.3,38.9,,3054158950003030308444583389
305,Romeo Weems F,4,27.5,9.3,4.8,2.0,1.5,1.5,1.3,61.5,50.0,42.9,,3054275934820151513615500429
305,Jalen Coleman-Lands G,4,23.8,6.3,1.5,2.3,1.0,0.0,1.3,33.3,60.0,35.3,,3054238631523100013333600353
305,Devin Gage G,3,17.7,5.0,0.7,2.0,2.3,0.3,2.7,63.6,0.0,33.3,,305317750072023032763600333
305,Darious Hall F,4,22.5,4.8,4.8,1.8,0.8,0.3,2.3,25.0,45.0,0.0,,305422548481808032325045000
305,Nick Ongenda C,3,7.0,3.3,2.3,0.3,0.0,0.3,0.3,83.3,0.0,0.0,,3053703323030003038330000
305,Jason Malonga G,2,4.0,1.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,,3052401010000000002500000
305,Flynn Cameron G,2,10.0,1.0,3.5,0.5,0.5,0.0,1.0,20.0,0.0,0.0,,30521001035050500102000000
305,Brendan Favre G,2,1.5,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,,3052151000000000005000000
305,Pantelis Xidias G,2,1.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,305215000000000005000000
305,Total,4,,79.8,36.8,15.3,10.3,5.5,15.8,53.8,56.8,41.3,,305479836815310355158538568413
277277,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,2773
277,Derek Culver F,1,33.0,16.0,7.0,2.0,0.0,1.0,2.0,26.7,100.0,0.0,,27713301607020001020267100000
277,Jermaine Haley G,1,27.0,16.0,7.0,3.0,3.0,0.0,0.0,85.7,44.4,0.0,,2771270160703030000085744400
277,Emmitt Matthews Jr. F,1,23.0,13.0,7.0,1.0,1.0,1.0,2.0,57.1,100.0,60.0,,277123013070101010205711000600
277,Miles McBride G,1,29.0,11.0,6.0,4.0,4.0,1.0,3.0,60.0,83.3,0.0,,2771290110604040103060083300
277,Chase Harler G,1,19.0,9.0,3.0,1.0,0.0,0.0,1.0,60.0,100.0,33.3,,27711909030100000106001000333
277,Brandon Knapper G,1,12.0,9.0,0.0,1.0,0.0,0.0,0.0,57.1,0.0,33.3,,277112090001000000057100333
277,Taz Sherman G,1,23.0,8.0,2.0,2.0,2.0,0.0,3.0,42.9,100.0,0.0,,2771230802020200030429100000
277,Oscar Tshiebwe F,1,12.0,5.0,5.0,0.0,0.0,1.0,2.0,33.3,100.0,0.0,,2771120505000001020333100000
277,Sean McNeil G,1,5.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,100.0,0.0,,27715040000010001000100000
277,Jordan McCabe G,1,10.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,50.0,0.0,,27711002000301000000050000
277,Logan Routt F,1,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,0.0,,2771701000000010000050000
277,Total,1,,94.0,37.0,17.0,12.0,5.0,14.0,47.5,77.5,38.5,,277194037017012050140475775385
167167,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,1673
167,Carlton Bragg Jr. F,2,20.5,15.0,5.0,0.5,0.0,1.5,0.0,66.7,71.4,0.0,,1672205150500500150066771400
167,Corey Manigault F,2,18.0,15.0,1.5,0.5,1.0,1.5,1.5,70.6,75.0,0.0,,1672180150150510151570675000
167,JaQuan Lyle G,2,27.5,13.5,4.0,8.0,0.0,0.0,4.5,68.8,100.0,42.9,,167227513540800000456881000429
167,Zane Martin G,2,22.0,13.0,4.5,2.5,0.5,0.0,3.5,36.8,88.9,44.4,,16722201304525050035368889444
167,Keith McGee G,2,20.0,11.0,3.0,2.0,0.0,0.0,1.0,64.3,100.0,37.5,,167220011030200000106431000375
167,Makuach Maluach G,2,24.5,10.5,5.0,1.5,1.0,1.0,1.5,70.0,80.0,50.0,,16722451055015101015700800500
167,JJ Caldwell G,2,24.5,7.5,4.0,3.5,1.5,0.0,2.0,75.0,100.0,0.0,,1672245754035150020750100000
167,Vance Jackson G,2,24.0,6.0,2.5,2.0,0.5,1.0,2.0,44.4,80.0,0.0,,167224060252005102044480000
167,Kurt Wegscheider G,2,2.5,3.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,16722530000000000010000000
167,Tavian Percy G,2,9.5,0.0,1.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,,167295001010150000000000
167,Jordan Arroyo F,2,2.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,167225000500000000000000
167,Clay Patterson G,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,167220000000000000000000
167,Emmanuel Kuac G,2,3.0,0.0,2.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,,167230002005000005000000
167,Total,2,,94.5,36.0,22.0,6.0,5.0,16.5,60.0,73.1,36.1,,16729453602206050165600731361
248248,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,2483
248,Marcus Sasser G,1,14.0,14.0,2.0,1.0,0.0,0.0,1.0,55.6,0.0,57.1,,2481140140201000001055600571
248,Quentin Grimes G,1,29.0,13.0,5.0,3.0,0.0,1.0,1.0,55.6,66.7,25.0,,24812901305030001010556667250
248,DeJon Jarreau G,1,25.0,11.0,4.0,4.0,0.0,0.0,1.0,40.0,50.0,0.0,,2481250110404000001040050000
248,Justin Gorham F,1,22.0,11.0,4.0,1.0,1.0,0.0,1.0,66.7,100.0,50.0,,248122011040101000106671000500
248,Fabian White Jr. F,1,25.0,10.0,6.0,0.0,0.0,0.0,3.0,50.0,0.0,0.0,,248125010060000000305000000
248,Caleb Mills G,1,24.0,7.0,6.0,4.0,2.0,0.0,3.0,28.6,100.0,20.0,,24812407060402000302861000200
248,Chris Harris Jr. C,1,12.0,6.0,3.0,0.0,1.0,0.0,1.0,75.0,0.0,0.0,,24811206030001000107500000
248,Cedrick Alley Jr. F,1,15.0,6.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,,24811506010000000001000001000
248,Nate Hinton G,1,29.0,4.0,8.0,1.0,1.0,1.0,1.0,33.3,0.0,0.0,,24812904080101010103330000
248,Brison Gresham C,1,5.0,2.0,1.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,,24815020101000001010000000
248,Total,1,,84.0,45.0,15.0,5.0,2.0,13.0,51.6,64.3,40.9,,24818404501505020130516643409
156156,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,1563
156,Ty-Shon Alexander G,2,32.5,19.5,6.0,2.0,1.5,1.0,1.5,45.5,100.0,50.0,,156232519560201510154551000500
156,Marcus Zegarowski G,2,33.5,18.0,4.5,4.0,1.0,0.0,1.5,55.6,0.0,54.5,,1562335180454010001555600545
156,Christian Bishop F,2,21.0,10.0,6.0,1.5,1.0,1.5,3.0,58.8,0.0,0.0,,156221010060151015305880000
156,Mitch Ballock G,2,34.0,7.5,5.0,3.0,1.0,0.5,1.0,35.3,0.0,30.0,,156234075503010051035300300
156,Kelvin Jones C,2,16.0,6.5,7.5,1.5,0.5,0.5,1.0,50.0,33.3,0.0,,156216065751505051050033300
156,Shereef Mitchell G,2,23.0,5.0,4.0,1.5,1.5,0.0,1.5,35.7,0.0,0.0,,15622305040151500153570000
156,Jalen Windham G,2,10.0,4.0,2.5,0.5,0.0,0.0,1.0,50.0,0.0,50.0,,156210040250500001050000500
156,Jordan Scurry G,2,4.0,2.5,1.0,0.0,0.5,0.0,0.5,50.0,0.0,33.3,,15624025100005000550000333
156,Damien Jefferson F,1,27.0,2.0,1.0,1.0,0.0,0.0,0.0,33.3,0.0,0.0,,15612702010100000003330000
156,Jett Canfield G,2,9.0,1.0,0.5,1.0,0.5,0.0,0.0,33.3,0.0,0.0,,1562901005100500003330000
156,Nic Zeil F,2,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,156235000000000000000000
156,Total,2,,75.0,39.5,15.5,7.5,3.5,11.5,47.1,30.0,42.2,,15627503951557535115471300422
25792579,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,25793
2579,Jair Bolden G,2,23.0,12.5,7.0,1.0,1.5,0.5,0.5,60.0,75.0,57.1,,257922301257010150505600750571
2579,Jermaine Couisnard G,2,20.0,10.5,2.0,2.0,0.5,0.5,2.0,47.1,100.0,28.6,,2579220010520200505204711000286
2579,Justin Minaya F,2,30.0,10.0,7.5,2.0,0.5,0.5,0.5,50.0,75.0,16.7,,257923001007520050505500750167
2579,A.J. Lawson G,2,25.5,10.0,3.0,3.0,2.0,0.0,1.5,35.7,70.0,37.5,,257922551003030200015357700375
2579,Alanzo Frink F,2,16.5,8.0,4.5,0.5,0.5,0.5,1.0,70.0,28.6,0.0,,2579216580450505051070028600
2579,Jalyn McCreary F,2,17.5,6.5,5.0,0.5,0.0,1.5,3.5,66.7,14.3,0.0,,2579217565500500153566714300
2579,Maik Kotsar F,2,18.0,4.0,2.5,1.0,1.0,1.0,1.5,27.3,50.0,0.0,,2579218040251010101527350000
2579,Wildens Leveque F,1,15.0,4.0,4.0,0.0,0.0,1.0,2.0,100.0,100.0,0.0,,257911504040000010201000100000
2579,T.J. Moss G,2,19.5,3.5,2.5,2.0,0.5,0.0,1.5,18.2,50.0,25.0,,25792195352520050015182500250
2579,Trae Hannibal G,2,11.5,3.5,0.0,1.5,1.5,0.0,1.5,37.5,50.0,0.0,,2579211535001515001537550000
2579,Nathan Nelson F,2,2.5,1.0,1.0,0.0,0.0,0.0,0.5,33.3,0.0,0.0,,25792251010000000053330000
2579,Micaiah Henry F,2,7.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,2579270000500050000000000
2579,Trey Anderson F,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2579110000000000000000000
2579,Mike Green G,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2579120000000000000000000
2579,Total,2,,71.5,43.5,13.5,8.5,5.0,15.5,45.7,54.2,30.6,,257927154351358550155457542306
227227,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,2273
227,Jeff Dowtin G,2,37.0,13.5,3.5,2.0,1.0,0.0,0.5,32.3,66.7,41.7,,22723701353520100005323667417
227,Fatts Russell G,2,37.5,11.5,3.0,5.5,3.0,0.0,2.0,35.0,75.0,33.3,,22723751153055300020350750333
227,Cyril Langevine F,2,31.5,11.0,16.0,1.0,0.5,1.0,4.0,36.0,36.4,0.0,,22723151101601005104036036400
227,Tyrese Martin G,2,26.5,11.0,6.5,3.0,0.5,0.0,2.0,44.4,0.0,54.5,,2272265110653005002044400545
227,Jacob Toppin F,2,18.0,6.5,6.5,0.5,0.0,0.5,0.0,36.4,83.3,0.0,,227218065650500050036483300
227,Jermaine Harris F,2,17.5,5.0,4.0,0.0,0.0,0.0,1.5,36.4,100.0,0.0,,2272175504000000015364100000
227,Dana Tate F,2,20.5,4.5,3.0,1.5,0.5,0.0,1.5,25.0,66.7,14.3,,2272205453015050015250667143
227,Gregory Hammond G,2,4.0,1.5,1.0,1.0,0.0,0.0,0.5,50.0,0.0,50.0,,22724015101000000550000500
227,Mekhi Long F,2,7.0,1.0,2.0,0.0,0.0,0.0,1.5,14.3,0.0,0.0,,2272701020000000151430000
227,Eric Dadika G,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,227110000000000010000000
227,Total,2,,65.5,47.5,14.5,5.5,1.5,14.0,34.3,63.6,32.7,,22726554751455515140343636327
21322132,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,21323
2132,Jarron Cumberland G,2,26.0,12.0,2.0,2.0,0.5,0.0,1.5,42.1,55.6,33.3,,213222601202020050015421556333
2132,Chris McNeal G,2,30.0,11.0,3.0,2.5,3.5,0.0,1.0,39.1,50.0,16.7,,213223001103025350010391500167
2132,Keith Williams G,2,23.5,10.5,2.5,1.5,0.5,0.0,2.0,50.0,75.0,75.0,,213222351052515050020500750750
2132,Jaevin Cumberland G,2,22.5,10.0,0.5,1.5,0.5,0.0,1.5,41.2,0.0,40.0,,21322225100051505001541200400
2132,Chris Vogt C,2,16.0,8.0,3.5,0.5,0.0,1.5,2.0,61.5,0.0,0.0,,213221608035050015206150000
2132,Jaume Sorolla C,2,20.0,7.0,5.0,2.0,0.0,0.0,1.0,75.0,100.0,0.0,,21322200705020000010750100000
2132,Tre Scott F,2,25.5,4.0,11.5,2.0,0.0,0.5,1.5,18.2,75.0,25.0,,213222554011520000515182750250
2132,Mamoudou Diarra F,2,9.5,2.0,2.5,0.0,0.5,0.5,1.0,66.7,0.0,0.0,,21322952025000505106670000
2132,Mika Adams-Woods G,1,14.0,2.0,5.0,3.0,1.0,0.0,0.0,33.3,0.0,0.0,,213211402050301000003330000
2132,Jeremiah Davenport G,2,6.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,,213226015200000000000100000
2132,Zach Harvey G,2,8.0,1.5,0.5,0.5,0.5,0.0,0.0,20.0,33.3,0.0,,213228015050505000020033300
2132,John Koz G,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2132110000000000000000000
2132,Trevor Moore G,1,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,2132190000010000010000000
2132,Sam Martin G,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2132110000000000000000000
2132,Rob Banks F,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2132110000000000000000000
2132,Total,2,,68.5,38.5,14.5,6.5,2.5,13.5,42.7,62.9,31.9,,213226853851456525135427629319
258258,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,2583
258,Mamadi Diakite F,2,31.5,15.5,9.5,0.5,1.0,2.0,1.0,53.8,50.0,33.3,,25823151559505102010538500333
258,Jay Huff F,2,27.5,11.0,9.5,1.5,1.0,1.0,1.5,83.3,33.3,0.0,,2582275110951510101583333300
258,Braxton Key G,2,31.0,10.5,10.0,2.0,1.5,0.0,1.5,44.4,75.0,25.0,,258231010510020150015444750250
258,Kihei Clark G,2,34.0,7.5,7.0,6.5,1.5,0.0,3.0,31.3,100.0,23.1,,25823407570651500303131000231
258,Kody Stattmann G,2,26.0,6.5,2.5,1.0,1.0,1.0,1.5,30.8,100.0,11.1,,25822606525101010153081000111
258,Jayden Nixon G,1,4.0,2.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,,2581402010000000005000000
258,Grant Kersey G,1,2.0,2.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,25812020100000000010000000
258,Justin McKoy F,2,8.0,2.0,1.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,,2582802010000000105000000
258,Casey Morsell G,2,26.0,1.5,2.5,1.0,0.0,1.0,2.0,6.7,0.0,9.1,,2582260152510001020670091
258,Austin Katstra F,1,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,258140005000000000000000
258,Chase Coleman G,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,258170000000000000000000
258,Tomas Woldetensae G,1,13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,2581130000000000020000000
258,Matt Palumbo G,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,258120000000000000000000
258,Total,2,,56.5,48.5,12.5,6.0,5.0,13.0,39.3,65.0,16.0,,25825654851256050130393650160
111111,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,1113
111,Jordan Roland G,3,38.3,31.7,3.3,1.7,1.3,0.3,1.3,61.1,90.9,42.9,,11133833173317130313611909429
111,Bolden Brace G,3,36.0,10.3,8.7,3.3,2.0,0.3,2.0,45.8,66.7,46.7,,11133601038733200320458667467
111,Maxime Boursiquot G,1,25.0,10.0,4.0,0.0,3.0,0.0,3.0,57.1,100.0,0.0,,11112501004000300030571100000
111,Tomas Murphy F,3,28.7,9.7,2.7,1.3,0.0,0.7,2.0,72.2,75.0,0.0,,111328797271300072072275000
111,Tyson Walker G,3,33.3,9.3,2.3,2.3,1.3,0.0,2.3,42.9,20.0,33.3,,1113333932323130023429200333
111,Shaquille Walters G,3,25.7,5.7,4.3,1.7,0.0,0.0,1.3,29.4,83.3,25.0,,1113257574317000013294833250
111,Myles Franklin G,3,13.0,3.3,1.0,1.0,0.7,0.0,1.7,42.9,100.0,40.0,,11131303310100700174291000400
111,Greg Eboigbodin F,3,12.0,1.3,4.3,1.3,0.7,0.0,0.0,40.0,0.0,0.0,,11131201343130700004000000
111,Jason Strong F,3,3.3,1.0,0.3,0.0,0.0,0.0,0.0,50.0,0.0,100.0,,111333100300000000500001000
111,Guilien Smith G,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,111220000000000000000000
111,Vito Cubrilo G,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,111100000000000000000000
111,Quirin Emanga G,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,111100000000000000000000
111,Total,3,,75.7,31.0,12.7,7.0,1.3,11.7,51.2,79.5,40.0,,11137573101277013117512795400
27242724,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,27243
2724,Dexter Dennis G,2,36.5,18.0,8.0,1.0,0.5,1.5,1.0,47.8,70.0,50.0,,272423651808010051510478700500
2724,Erik Stevenson G,2,26.0,13.0,4.0,1.5,1.0,1.0,0.5,29.6,81.8,10.0,,272422601304015101005296818100
2724,Trey Wade F,2,32.0,12.5,10.5,2.0,1.0,1.0,1.0,29.2,61.5,42.9,,2724232012510520101010292615429
2724,Grant Sherfield G,2,31.5,12.5,2.0,3.0,2.0,0.0,2.0,33.3,78.6,0.0,,27242315125203020002033378600
2724,Morris Udeze C,2,12.5,5.5,5.0,0.5,0.5,1.5,0.0,44.4,100.0,0.0,,27242125555005051500444100000
2724,Tyson Etienne G,2,16.0,5.0,1.0,1.5,2.0,0.0,1.0,23.1,50.0,30.0,,27242160501015200010231500300
2724,Asbjorn Midtgaard C,2,9.0,1.0,1.5,0.0,0.0,0.5,1.0,20.0,0.0,0.0,,27242901015000005102000000
2724,Isaiah Poor Bear-Chandler F,2,19.5,1.0,4.5,0.0,1.5,1.5,0.5,14.3,0.0,0.0,,272421951045001515051430000
2724,Brycen Bush G,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2724110000000000000000000
2724,Jamarius Burton G,1,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,2724150001010000000000000
2724,Tate Busse G,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2724110000000000000000000
2724,DeAntoni Gordon F,2,9.5,0.0,3.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,,2724295003500050005000000
2724,Noah Fernandes G,1,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,2724180001010000000000000
2724,Total,2,,68.5,45.5,10.5,9.0,7.0,7.5,30.7,72.2,29.8,,27242685455105907075307722298
269269,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,2693
269,Markus Howard G,1,26.0,38.0,5.0,2.0,1.0,0.0,4.0,55.0,90.0,70.0,,26912603805020100040550900700
269,Sacar Anim G,1,28.0,11.0,4.0,4.0,1.0,1.0,4.0,45.5,0.0,50.0,,2691280110404010104045500500
269,Koby McEwen G,1,25.0,11.0,7.0,2.0,1.0,0.0,3.0,50.0,0.0,100.0,,26912501107020100030500001000
269,Greg Elliott G,1,16.0,8.0,2.0,1.0,0.0,0.0,1.0,66.7,100.0,100.0,,269116080201000001066710001000
269,Theo John F,1,21.0,7.0,8.0,0.0,0.0,8.0,1.0,75.0,50.0,0.0,,269121070800000801075050000
269,Ed Morrow F,1,18.0,6.0,6.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,269118060600000000010000000
269,Jamal Cain F,1,24.0,4.0,5.0,2.0,1.0,2.0,1.0,25.0,100.0,0.0,,2691240405020102010250100000
269,Brendan Bailey F,1,21.0,3.0,4.0,4.0,0.0,0.0,3.0,33.3,0.0,33.3,,269121030404000003033300333
269,Tommy Gardiner F,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,269120000000000000000000
269,Symir Torrence G,1,17.0,0.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,,2691170002030000040000000
269,Brendan Carney G,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,269110000000000000000000
269,Michael Kennedy F,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,269110000000000000000000
269,Total,1,,88.0,52.0,18.0,4.0,11.0,21.0,51.7,70.0,60.9,,269188052018040110210517700609
213213,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,2133
213,Lamar Stevens F,2,23.5,15.0,6.0,0.5,0.5,0.0,1.5,48.0,44.4,28.6,,21322351506005050015480444286
213,Myreon Jones G,2,26.0,12.0,1.5,4.5,0.5,0.0,2.0,57.1,66.7,50.0,,21322601201545050020571667500
213,Myles Dread G,2,20.0,12.0,2.5,3.5,1.5,0.5,1.5,35.3,100.0,40.0,,213220012025351505153531000400
213,Izaiah Brockington G,2,21.0,11.0,2.5,1.0,1.0,0.0,1.5,47.1,57.1,28.6,,21322101102510100015471571286
213,Mike Watkins F,2,21.0,9.5,9.5,0.5,0.5,4.0,1.5,70.0,71.4,0.0,,213221095950505401570071400
213,Curtis Jones G,2,21.5,9.0,2.5,1.0,1.5,0.5,0.5,41.2,0.0,40.0,,213221590251015050541200400
213,Seth Lundy F,2,14.5,7.5,5.0,1.0,0.0,0.5,1.0,80.0,71.4,66.7,,2132145755010000510800714667
213,Jamari Wheeler G,2,21.5,5.0,3.0,3.0,3.5,0.5,1.5,50.0,33.3,66.7,,2132215503030350515500333667
213,John Harrar F,2,14.0,3.5,3.5,2.0,0.0,0.0,1.5,66.7,60.0,0.0,,213214035352000001566760000
213,Trent Buttrick F,2,10.0,2.5,1.5,0.5,0.5,0.5,0.5,28.6,0.0,20.0,,213210025150505050528600200
213,Taylor Nussbaum G,1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,,2131201010000000000050000
213,Kyle McCloskey G,2,5.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,213250000000000005000000
213,Stephen Beattie G,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,213120000000000000000000
213,Total,2,,87.5,42.5,17.5,9.5,6.5,13.5,48.0,59.6,37.7,,21328754251759565135480596377
103103,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,1033
103,Derryck Thornton G,2,35.5,22.5,4.0,3.0,2.0,0.0,2.0,51.7,64.7,50.0,,10323552254030200020517647500
103,Nik Popovic F,2,31.0,17.0,5.5,2.0,0.0,0.5,3.5,54.5,60.0,50.0,,10323101705520000535545600500
103,Jay Heath G,2,33.5,12.0,4.5,2.5,2.0,0.0,4.5,52.9,50.0,33.3,,10323351204525200045529500333
103,Julian Rishwain G,2,17.5,7.5,2.0,1.5,2.0,0.0,1.0,50.0,75.0,25.0,,1032175752015200010500750250
103,CJ Felder F,2,15.5,7.5,4.5,0.0,0.0,0.5,1.5,41.7,100.0,66.7,,10321557545000005154171000667
103,Jared Hamilton G,2,24.0,4.5,2.0,0.5,1.0,0.5,1.5,28.6,0.0,16.7,,103224045200510051528600167
103,Steffon Mitchell F,2,32.0,3.5,11.0,5.0,2.0,2.5,1.0,28.6,60.0,0.0,,1032320351105020251028660000
103,Jairus Hamilton F,1,8.0,2.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,,1031802000000000005000000
103,Chris Herren Jr. G,2,2.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,103225000500000005000000
103,Kamari Williams F,2,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,103245000000000000000000
103,Total,2,,75.5,36.0,14.5,9.0,4.0,17.0,46.4,64.7,35.9,,10327553601459040170464647359
8787,Name,GP,MIN,PTS,REB,AST,STL,BLK,TO,FG%,FT%,3P%,,873
87,Prentiss Hubb G,3,30.3,14.7,2.0,4.7,0.7,0.0,2.0,50.0,50.0,50.0,,8733031472047070020500500500
87,John Mooney F,3,28.3,12.7,11.3,2.3,1.3,0.3,0.7,46.2,0.0,22.2,,8732831271132313030746200222
87,TJ Gibbs G,3,31.7,12.3,2.7,4.3,1.0,0.0,1.7,42.3,80.0,43.8,,8733171232743100017423800438
87,Dane Goodwin G,3,17.7,10.3,2.3,1.7,0.0,0.3,1.0,55.6,100.0,28.6,,87317710323170003105561000286
